uid	text	label	metadata__balanced_train	metadata__row_number
2230	5th Ave moving like a lazy river, but roaring like the ocean #WomensMarch https://t.co/FsWPie7Ib1	1	0	2230
7050	6-ene-2017 «Here's everything you need to know ahead of the #WomensMarch on Washington» 🗽 🇺🇸 🗽 @CNNPolitics ⛲ https://t.co/HrBU00qkkU	1	0	7050
16627	6/So to rep it all, I came up with this to carry in tomorrow's #WomensMarch in Eureka. Get out and get heard, y'all. #NotMyPresident https://t.co/o14Q4YPmZZ	1	0	16627
17979	60+ countries on 7 continents 💪🏽💪🏼💪🏾💪🏻💪🏿 https://t.co/Ivtzt5BcrJ	1	0	17979
12332	600 marches. 3+ million people. Hear us roar. #March https://t.co/x0dk1kWVYP	1	0	12332
4990	600 protest around the world #WomensMarch	1	0	4990
9087	600,000 @womensmarch #dc millions world wide! Revolution is here! Another system is possible #resourcebasedeconomy #trumpinauguration https://t.co/nP8Yzm0R7S	1	1	9087
10990	616 marches. Estimated 1,364,010 marchers.\n\nHuh. It's like people aren't happy with the GOP's attacks on women, or something. \n\nImagine that https://t.co/PjSWbNXD9G	1	0	10990
121	673 Sister marches around the world! We stand in solidarity w/ YOU! https://t.co/I2xWPGRjft #WhyIMarch... by #NicoleMHMetz via @c0nvey	1	0	121
190	7 continents represented at the Women's marches today! #TheResistance #WomensMarch	1	0	190
7993	7 year old on the subway with sign that says \YOU CANT COMB OVER CLIMATE CHANGE\ is my hero #WomensMarch	1	0	7993
2288	7K in our sleepy southern state? Not bad. https://t.co/CdeUaxzCKR	1	0	2288
12539	7This.... #Inauguration2017 #WomensMarch https://t.co/ElooQTyl0R	1	1	12539
14365	8 days until the #WomensMarch in SF! Let's get out there are support #diversity\nFor more information: https://t.co/vNy0XR70SO	1	0	14365
2034	80% chance of rain in the morning but we still gonna march #WomensMarch	1	0	2034
10741	9. You're not the punchline of ableist jokes. #AbleBodiedPrivilege	1	1	10741
11761	@ buddy get a twitter so I tag u https://t.co/cixbGFSvzb	1	0	11761
4209	@#WomensMarch Soooo women have had equal pay for the past 8 years and that stopped Friday?	1	0	4209
18480	@1Nastygal @HillaryClinton @Betterw05759703 @womensmarch she did what she had to do as did the Obamas. Grow up	1	0	18480
11237	@3illSweet @USWeatherExpert @annfriedman @islivingston @womensmarch \nI notice that nincompoops go after those with guts to get elected 😕	1	0	11237
17706	@3lectric5heep @estera8763 @DailyCaller @realDonaldTrump Who is telling the truth,#WomensMarch #CAN2017	1	0	17706
3320	@A2RecDirect @ThePincause @womensmarch !! I actually live in SF but orig from MI &amp; my family is in A2 &amp; im there as often as poss	1	0	3320
7966	@ABC the estimates are closer to 4 million all together. Tell the truth!!!! #womensmarch	1	1	7966
440	@ABCWorldNews @mattgutmanABC the word that you're looking for is \MILLIONS\. #WomensMarch	1	0	440
17997	@ACLUofMichigan ANOTHER GOP STATE waking up! @PRyan @GOPLeader @RealDonaldTrump @SenWarren @RandPaul @SenSasse @GovPenceIN @NRSC @Reince https://t.co/KGw13OhBgC	1	0	17997
17114	@AFP \nBefore his statements were a bit deviating one to CIA, now due to #WomensMarch he stated i am 1000% with CIA- lols 😂	1	0	17114
1335	@AaronBlattner it was started by trump supporters to make fun of #notmypresident and #WomensMarch	1	0	1335
12920	@Addy_Finch @womensmarch Socety Is Us all, not the few / powerfull! #community Is the way forward in all matters relating to the exploited every where. #Commmunity	1	0	12920
13271	@AjayFry @YaWhatHeSaid It does not effect my masculinity either. #WomensMarch	1	0	13271
696	@AlainnFocail @MrDane1982 @womensmarch I, too, know of hardcore HRC supporters going. I think takeaway s/b GO, but remember this BS in 2020	1	0	696
13066	@AlaskaHoodwinx Here's a good thread on the men doing it, plus other stuff. https://t.co/YFXZgoQyQ7	1	0	13066
10148	@AlexMorash I'm with ya! Marching in NY on Saturday with my 8 year old son for #WomensMarch  and ready to kick 2017's ASS! ✌👍💪	1	0	10148
10769	@AlexandraFox5DC @fox5dc @POTUS @womensmarch @realDonaldTrump  here is Madonna your role model demanding for woman's respect to all woman. https://t.co/f9z08LgLO6	0	1	10769
4228	@AlfGarnettTil the godfather of #human rights https://t.co/ugJ687d0tw	1	0	4228
6280	@AllenWest @sweetsabina @lsarsour,major organizer of #Womensmarch is pro-sharia &amp; friendly w/Hamas. The Useful Idiots on parade hv bn played	0	1	6280
4659	@Almaharel  So beautiful- some great singers \I Can't Keep Quiet\ made me cry. #WomensMarch	1	0	4659
14160	@Almaharel @womensmarch 💁🏿Beautiful song💁🏿pass it along let see how far it goes	1	0	14160
9833	@AmericaFerrera : we won't go from nation of immigrants to nation of ignorance #WomensMarch	1	0	9833
18797	@AmericaFerrera @womensmarch Hillary was not included in the list of honorees for the march. Please demand the organizers #addhername	0	1	18797
12763	@AmericaFerrera You inspire us ! #WomensMarch #WomensMarchOnWashington #womensrightsarehumanrights #womensrights https://t.co/c7MBUSsDTv	1	0	12763
13800	@AmyCanfield1 @rappahannockmag @womensmarch Display #HRC icons, signs, colors on social media and blanket #DC on Jan 20th. #ShowHerColors	1	0	13800
18706	@AmyDentata @essdotX MSM usually falls for it &amp; call them 'thugs' but when it cam to the #WomensMarch MSM discovered anarchy	1	0	18706
15195	@AmyHouckCEO @womensmarch @periscopeco I didn't need a sign to convince me to not want to touch them...not that desparate lol :P	0	1	15195
7797	@AmyMek When I look up the definition of \Quisling\ in the dictionary, I see your face. #WomensMarch	1	0	7797
14901	@AmyMek You're a F**king Idiot 2! Oh, I bet you'll be the 1st 2 sign up on Trump's Strengthened Military 2, Right? #WomensMarch	0	1	14901
10970	@AmyOtto8 @womensmarch I'm sure they support the nonviolent removal of limbs from viable pre-born babies, obviously. https://t.co/1vS7vwmVIP	0	1	10970
14697	@Andreaevansprod @womensmarch feel better!	1	0	14697
8763	@AndrewManagh @MayaErgas #WomensMarch How disgusting!🤢Muslim women have no rights! What r they protesting?😏😳4 sharia?	0	1	8763
2668	@AndyGlockner @AriBerman @djpressman less than the Cubs got in just one city. But they were winners, unlike Hillary.  #WomensMarch https://t.co/0TRSb7vnS9	0	1	2668
19426	@Anna_Mazz @womensmarch @womensmarchlon It has cheered me up no end. I would love to have joined one.	1	1	19426
8899	@AnneMunition // Hi Anne. Why are you don't walk on the #womensmarch in LA? Didn't expect see you streaming today.	1	0	8899
11926	@AntoineSylvia  your state doing it too! https://t.co/tszQAZA6jH	1	0	11926
665	@AntonioFrench #womensmarch ~ Abortion March, is more like it. ABORTION is the ultimate act of bullying. Killing for Convenience!	0	1	665
6999	@AntonioFrench That is what feminist hooligans look like. #WomensMarch	0	1	6999
5151	@AriaWilsonGOP This woman didn't make it to #WomensMarch bec of SHARIA Law!!\nBan SHARIA Law in 🇺🇸 \n\nhttps://t.co/tWlxM0Gjqa	0	1	5151
6102	@AriusOfficial i like this one better https://t.co/7IbuCc0O2Z	1	0	6102
16751	@ArmsControlWonk @seanspicer I just attended the #WomensMarch in my city.	1	0	16751
4601	@AshleyJudd \nNasty in Australia\n #WomensMarch #nastywomenunite	1	0	4601
5606	@AshleyJudd @CNN I pay tax on my condoms....why shouldn't Ashley Judd pay tax on her tampons?? #WomensMarch	0	1	5606
5452	@AshleyJudd @WeActRadio who wrote it ? @womensmarch #WomensMarch	1	0	5452
10309	@AshleyJudd @womensmarch Girl, u R my new hero. Sent the link to my daughter and granddaughter-both were marching! Thank you!	1	1	10309
18075	@AshleyJudd @womensmarch Great peice and a great delivery Sis!!  Peace	1	0	18075
10358	@AshleyJudd @womensmarch Hell ya! 😘	1	0	10358
2750	@AshleyJudd @womensmarch Yeah, cuz a racist would give a shit about races. You're an elitist &amp; want the common folk to think u r one of them	0	1	2750
10093	@AshleyJudd @womensmarch Yes. You are a nasty woman. And after listening to your speech today - UR quite disgusting woman, too. 😪	0	1	10093
14325	@AshleyJudd @womensmarch you are a garden variety \h-actor\ with no real knowledge of anything -making malicious and defamatory statements	0	1	14325
11725	@AshleyJudd How amasing, you practice Hate for which you protested against. Feel better now? @piersmorgan @AnnCoulter https://t.co/Iip39u9riB	0	1	11725
3529	@AshleyJudd Loving you Sister for your words at the #WomensMarch!	1	0	3529
16607	@AshleyJudd better preach at the #WomensMarch on Washington	1	1	16607
6233	@AshleyJudd was hot to trot and ready to lay it on the line, and she did...WOW. https://t.co/7K269SPbGz	1	0	6233
17752	@AshleyJudd you are nothing more than a #blowfish. #WomensMarch	0	1	17752
6429	@Ashton5SOS tweet about #WomensMarch	1	0	6429
14112	@AspieMom @carmenriosss @HillaryClinton @womensmarch still can't figure out your stand. Apology not yet ready to be given.	0	1	14112
19535	@AsraNomani @sociodoocio @BlogDoPim @womensmarch @WomenintheWorld Smartmatic (Soros) rigging Venezuelan elections \nhttps://t.co/dcYdvADIF7	0	1	19535
19302	@AsraNomani @womensmarch @WomenintheWorld if you believe and follow the Quran, logic dictates you can't be a liberal or a feminist.	0	1	19302
13051	@AsraNomani @womensmarch @sorandarbani - only until the Western  left no longer suits their needs	1	0	13051
4568	@AsraNomani @womensmarch Nope, sorry it was hijacked by Soros. Now lumped together with Leftist movement.	0	1	4568
3988	@AsraNomani Women like us are coming together, forming new alliances, free from old labels, for the future.  @womensmarch @WomenintheWorld	1	0	3988
13211	@AuburnSeminary @lsarsour @sr_simone @SharonBrous @womensmarch #AddHerName!!! We're waiting to hear from you all on adding #Hillary's name!	1	0	13211
6306	@BBC just keeps the fabulous trolling going! #WomensMarch https://t.co/hYaxHhOzuE	1	0	6306
10864	@BBCNews reports hundreds of thousands of marchers. Why not million+ which is nearer the mark. #WomensMarch	1	1	10864
3996	@BBCWorld\nduring the #Liberation of #Raqqa op\n#America n #YPG fighter\n\nfallen\n'\n#BBC #TrumpPresident #WomensMarch\nhttps://t.co/HTpOprKuCt	0	1	3996
13732	@BFahrland @womensmarch Please help spread the word! Much appreciated!!!	1	0	13732
18570	@BaltimoreMatt I agree, but I do think if @womensmarch is quoting HRC, they should attribute. I can understand some of the anger.	1	0	18570
5484	@BarackObama Don't worry!  We're holdin it down with the #WomensMarch all over the states and abroad too! #ColumbiaSC https://t.co/l0vyKVzvBF	1	1	5484
16865	@BarnardCollege Seven Sisters unite in California. #strongertogether #WomensMarch https://t.co/aeXWLHYS8k	1	1	16865
7191	@BarstoolBigCat @ArnoldsSonEric Eric definitely took part in #womensMarch yesterday	1	0	7191
1298	@BeauWillimon that is what I did. So you are all featured in #Europe, #Austria and #Vienna. Good? Hopefully. 😎🙂😊 https://t.co/t2rTCav7R0	1	0	1298
10259	@BeckyRLH @Ritchster @womensmarch Maybe things would be nicer if they could only get a girlfriend.	1	0	10259
17257	@BedlamSchNurse Here is one example. There are many more on Twiiter and Social Media. Some are better than others. Be safe, have fun! https://t.co/cj4ZiTINuL	1	0	17257
6242	@BenNorris7 take a bow! https://t.co/up0iMmjIOl	1	0	6242
18773	@BetteMidler I hope any women headed to D.C. are going for the day AFTER The Inauguration for the #WomensMarch   #Invisable https://t.co/Zsdz3XwhRB	1	0	18773
16471	@Bhold3531 The #WomensMarch was BIGGER than HIS #inaugural \n#LoserInChief\nLet's SHOW @POTUS that the World Stands With U.S.\nNot him.	1	1	16471
1207	@BiasedGirl @CBSNews funny, a fat rich white guy telling women to oppose the appointment of a woman, while at the #WomensMarch	1	0	1207
4326	@BigOMitchell @AvenidaDe1aPaz @TEN_GOP Do the survivors of DC and LA #WomensMarch fire need shelter? Blankets?	1	0	4326
18742	@BigToastyToast @womensmarch (2) drastically (around 50% specifically in Texas) where restrictions have been out in place	1	0	18742
7218	@Bigsby_Jenkins @SheriffClarke\nA thing of beauty! I love all of this day so much\n#lovetrumpshate\n#WomensMarch\n#WomensMarchAroundtheWorld	1	0	7218
2396	@Bikers4Liberty She always wants to blow something. Her #womensmarch speech was just a continuation of the theme.  :-D	1	0	2396
6296	@BillKristol @aravosis the Germans have a really long &amp; awesome word for what your feeling right now friend #madashell #WomensMarch https://t.co/QBywQdl8HE	1	0	6296
909	@Billybob_TX My Muslim next door neighbors are lovely people. Great friends. They are happy here too! One is from TX#LiveHappy #WomensMarch	1	1	909
15121	@BinyominS talking about the #Womensmarch ?	1	0	15121
12842	@BlairImani @womensmarch congrats! Hole to see you there! 💜✊	1	1	12842
4597	@Bofieliliana221 and i went to the rally today! What an amazing turnout!! #WomensMarch #HerFirstCause https://t.co/5FOkaIS5te	1	0	4597
5901	@Bonfire @womensmarch I did last week. Just emailed again. Thanks.	1	0	5901
12271	@Bonfire @womensmarch Ok. Hope I get them by tomorrow.	1	0	12271
15844	@Boo93001 @Marv_Vien @womensmarch For what destroying the middle east and working out the worst deal ever with Iran.	0	1	15844
1162	@BostonGlobe  History began here. #BostonWomensMarch     #WomensMarch     #bostonhistory   #womensmarch2017 https://t.co/kJVI3SXEaa	1	1	1162
2647	@BostonGlobe women, not people, women united across the globe against the normalisation of sexism and misogyny #WomensMarch	1	0	2647
19593	@BozOzler @RealJamesWoods @womensmarch To be cleaned up by the working poor ...	0	1	19593
16278	@Breaking911 Most of what I've seen is a freakshow with this #WomensMarch a bunch of freaks pissing and moaning about losing the election!!	0	1	16278
5240	@BrendanNyhan @mmfa @jessesingal @CNN SHOW THE MARCHERS #WomensMarch	1	0	5240
157	@Brent_N_Hughes wants to come at me about my views, fine. Don’t initiate to simply name call and run away when given facts. #WomensMarch	1	0	157
13855	@BretBaier this friend asked her friends why they were marching in #WomensMarch 1 said @PPact 1 said #RoeVWade &amp; 1 said #equalpay #whatgives	1	0	13855
8765	@Brettne @amjoyshow NEVER FORGET:HRC campaign of inclusion and compassion set the stage for the She faced the haters with grace #WomensMarch https://t.co/eAQT9hULNK	1	0	8765
2505	@Brightside86 @CindyDPishere @womensmarch It's the same oblivious privilege that lets them ignore people of color or the disabled.	1	0	2505
12869	@BrookeBCNN @CNNnewsroom @womensmarch @CNN Womens rights are family rights. Equal rights are human rights. Union rights are workers rights.	1	0	12869
3927	@CBSNews Leave, I hear Somalia treats their women equally. Not equal with men or animals but equal among themselves as chattel. #WomensMarch	0	1	3927
8282	@CBSNews Speaking on a 5th grade level, he said nothing to some of the smartest people in the world. #WomensMarch	1	1	8282
9527	@CHIMPSINSOCKS @bonniegrrl @womensmarch I matched in Sydney today #proudwoman https://t.co/WQSQ8dtT1b	1	0	9527
5973	@CLSpencer_ should have protested this #WomensMarch https://t.co/mwsKQtGsYi	0	1	5973
18258	@CML_Texas @Acosta \n\nHe was being rude to the female reporter, like \I'm the senior male authority figure!!\\n#Sexist\n@womensmarch\n@LizMair	1	0	18258
17350	@CNBC @KellyannePolls mocks yesterdays #WomensMarch calling the message a HRC repeat an awful sequel to deflect from WH Admin @PressSec Lies	1	0	17350
9773	@CNN   please Like and Retweet https://t.co/gDvTG36sWv #WomensMarch #stoptrump	1	0	9773
1693	@CNN  Muslims beating a woman and laughing about it!\nI want EVERY feminist to watch this! RT \n#WomensMarch https://t.co/HlcJU5Q2s2	0	1	1693
8137	@CNN #WomensMarch spoken from the same woman that said she'd give head if people voted for Hillary	1	0	8137
2966	@CNN @CNNLIVE_ you're being played. Put the march back on the feed. @womensmarch	1	0	2966
7874	@CNN @CNNgo Forget him that is not news but this is..@womensmarch #FightThePower #LovetrumpsTrump	1	1	7874
17363	@CNN @CNNgo how about the #WomensMarch ? That's historic, not Trump in church	1	0	17363
6218	@CNN @CNNgo television coverage of #WomensMarch please!	1	0	6218
5462	@CNN @latimes 9. Proper headline= \Millions Marched-Largest March in USA and World History\ not  \One Million+ Marched.\ #WomensMarch	1	0	5462
297	@CNN @nbc @CBS @MSNBC @FoxNews Lets see who actually shows this NEWS https://t.co/BBhaulkbJp	1	0	297
12302	@CNN Easy definition, it was a March for all rights and equality, led by women.  #WomensMarch	1	0	12302
16384	@CNN Get back to March where people are a powerful expression of life and purpose. Own It! Feel It! #WomensMarch #educatinggossip	1	0	16384
