uid	text	label	metadata__row_number
2936	RT @ForAmerica MEDIA: Did you hear what Joe Biden said about the Kavanaugh allegations?!?!  US: This Joe Biden? https://t.co/wbhhsCv0gT	1	2936
2741	RT @FoxNews JUST IN: Democrats float idea of impeaching Kavanaugh even if he is confirmed to Supreme Court https://t.co/lqGIdOjEBB	1	2741
2845	RT @FoxNews Sunday on \Life, Liberty, &amp; Levin\ @marklevinshow talks about how the Democrats' actions have affected the SCOTUS confirmation process over the last 30 years. Plus: the Brett Kavanaugh case. Tune in at 10p ET on Fox News Channel. https://t.co/5TyrOkfVBU	1	2845
2951	RT @FoxNews Women rally in support of Kavanaugh: 'We know the man, we know his heart' https://t.co/C1nHsQYCS8	1	2951
2628	RT @FrancisXCarmody @dbongino While Dems kick, scratch, bite &amp; gouge; Repubs fight by Marquis of Queensbury rules. Time to fight dirty. Our country is at stake.  #ConfirmKavanaugh #Kavanaugh #KAG	1	2628
3276	RT @Fuctupmind Michael Avenatti really thinks he's Superman.  Dr Ford is not alone.  There are plenty of other people who are going to be REALLY PISSED when Kavanaugh is voted in  next week. #Basta https://t.co/ekjiePTzF5	0	3276
3008	RT @GOPChairwoman Hundreds of women have praised Judge Kavanaugh’s character and integrity.    Dozens of them gathered today to tell their stories of the man they’ve known for years.   https://t.co/bBJ3GVxqlM	1	3008
3014	RT @GOPChairwoman More women are sharing their stories about the character and integrity of Judge Kavanaugh. https://t.co/rsm0LnGKNC	1	3014
850	RT @GOVTWINE KAVANAUGH BOASTS OF DEVIL’S TRIANGLE IN YEARBOOK REFERRING TO A THREESOME BW 2 MEN &amp; 1 WOMAN HMMM SOUND FAMILIAR? NO WONDER THE LITTLE BASTARD WAS BRAGGING! FUCKING PIECE OF SHIT! #StopKavanaugh  https://t.co/0EJARyBucv	0	850
407	RT @G_WWG1WGA ⁦@POTUS⁩ #WeThePeople have had enough of #DirtyDems games #ConfirmKavanaughNow #DeclassifyFISANow &amp; #LockThemAllUp #QAnonArmy #TheRainMakers #TrumpWorld  https://t.co/OwXFvreR4F	1	407
2139	RT @GartrellLinda This has turned into a #Demonrat Kabuki dance to stall a confirmation vote. Why continue the charade? They've already vowed to vote NO on Kavanaugh. There is absolutely NO evidence at all of any wrongdoing. https://t.co/pSm7VsOAku	1	2139
158	RT @GayPatriot Older black male DC cab driver was livid this morning about the “hatchet job on Kavanaugh.”  I kept quiet.  But he warned me about the new “War On Men” and how this was a political hit job.    I report, you decide.	0	158
2681	RT @GeoffThorne Attempted rape is still a crime. One or both parties being drunk has no bearing on the fact that it's a crime. one would think every lawyer, judge and any candidate for Supreme Court Justice would know that. \Boys do stuff sometimes\ is not a defense. It's not even an excuse. https://t.co/lFFhei4JJN	0	2681
28	RT @GeorgeTakei This pathetic president is now attacking Dr. Ford personally. And McConnell said Kavanaugh will get confirmed no matter what.   The only language these toads understand is power. So let’s use the power of our votes to strip them of their power in November. It is the only way.	0	28
313	RT @GeorgiasLori It’s a complete embarrassment that the Republicans won’t stand up to the @TheDemocrats when you KNOW this is nothing more than another desperate attempt to obstruct Kavanaugh Confirmation, you should be ashamed...Be like @POTUS, GROW A PAIR &amp; CALL BS! @ChuckGrassley	1	313
1535	RT @GeorgiasLori Real Victims are the People that deserve Justice, if you’ve ever been in a situation where you’ve been violated, you remember EVERYTHING!   Coming Out\ - Victim of Child Sexual Assault and Rape Wants Kavanaugh Accuser Held Accountable   https://t.co/iF8MjfmoKk via @gatewaypundit	1	1535
3365	RT @Gingrich_of_PA As per Kavanaugh issue: I, and many others, have been assured that this is a hill that McConnell is more than willing to die on...and he doesn’t care how many he has to take with him to get it done. Grassley staffers are confident. Everyone should enjoy their weekend.	1	3365
3377	RT @Gingrich_of_PA When Clarence Thomas &amp; Brett Kavanaugh shake hands in about 10 days, they will have a knowing bond that few men on this earth will ever, ever understand. It will be historic and powerful. A triumph of truth over deceit. A solemn unspoken vow to uphold justice over partisan hate. https://t.co/Kfb0lLvL0S	1	3377
1083	RT @GlenWoodfin 75% of women don’t think Kavanaugh’s accuser is credible or have doubts. https://t.co/IPf4HdXMd3	1	1083
2401	RT @GlennKesslerWP NEW: Ford alerted an associate that Whelan looked at her LinkedIn page Sunday morning -- before her name was public. Latest details via @eliseviebeck @emmersbrown @costareports: https://t.co/is6djDMEPO	0	2401
1538	RT @GlennonDoyle This is how confused America is: someone just asked me: “well what age SHOULD people be held accountable for sexual assault, then?” ALL THE AGES. FOR EFFS SAKE. RAPE, ATTEMPTED RAPE, ASSAULT ARE ILLEGAL AT ALL AGES. Just cover your bases and tell your boys: NEVER RAPE. #Kavanaugh	0	1538
2520	RT @GrassrootsSpeak I hope Dr Ford gets in touch w/ the Maryland police &amp; brings criminal charges against Kavanaugh before engaging in any other negotiations w/ the callous pitiless bullying men of the GOP Senate Judiciary Committee  This is MEN trying to wield power against a WOMAN to shut her down	0	2520
2399	RT @GrassrootsSpeak To those who say the Kavanaugh alleged attempted rape was 30+ yrs ago... High School isn't an excuse for criminal behavior  And we see what the GOP are doing they appear to be trying to cover up a crime to get a Judge on the Supreme Court so that he can help Trump cover up crimes	0	2399
3519	RT @HDNaetzel @ShannonBream @DLoesch Nope sorry obviously they dont want to testify  , confirm Kavanaugh	1	3519
456	RT @HNIJohnMiller 5) Four extensions now. FOUR. Four chances to agree to testify, and Grassley has the biggest piece still on the table: Monday, they can vote to confirm Kavanaugh though the Judiciary, and start the most chaotic shitshow in the Senate since the Obamacare repeal.	1	456
1059	RT @HarleyRouda My opponent has downplayed the serious allegations that have been brought forth against Judge Kavanaugh, equating it to high school behavior.  The American people deserve real leadership on this issue not a Representative who dismisses Professor Ford’s experience as trivial. https://t.co/Jrwn1hMkEw	0	1059
3061	RT @HeerJeet 1. \Excuse me ma'am, I speak wingnut.\ Ben Carson's comments linking the Kavanaugh accusations to the Fabian Society might sound like gibberish. But if you are fluent in right-wing mythohistory, it's perfectly logical. https://t.co/zAd1jwF7VB	0	3061
2744	RT @HeerJeet Compare questions Kavanaugh prepared for Ken Starr to ask under oath with Kavanaugh's own reaction to having to testify about his private life. https://t.co/R8o4bLMIht	0	2744
586	RT @Helenhs I swear, this story gets crazier by the second.  Now the GOP spokesman for the Kavanaugh nomination has resigned in disgrace after sexual assault allegations come to light.  GOP — party of sexual predators.   ⁦@GOP⁩  https://t.co/Zi4EuWRibO	0	586
3574	RT @HeyTammyBruce Attorney for Dr. Ford’s ‘lifelong friend’ \Simply put,\ Walsh said, \Ms. Keyser does not know Mr. Kavanaugh and she has no recollection of ever being at a party or gathering where he was present, with, or without, Dr. Ford.\ https://t.co/qzS7IadbE7	1	3574
84	RT @HeyTammyBruce This is clearly a charade. Ford’s own ‘witnesses’ have denied to Senate committee being at the party where she alleges the attack occurred. One identifies as a “lifelong friend” &amp; insists she was never at *any party* ever w the two of them 🤦🏻‍♀️ https://t.co/YsM9ieHM7R	1	84
237	RT @HoarseWisperer We’re maybe a week away from learning that the GOP knew about Kavanaugh’s past all along and engineered a cover-up long before he first accepted the nomination.	0	237
208	RT @HorseShort @ChuckGrassley . Good grief Chuck - what’s wrong with you? Can you not get the big picture of what is happening? You are losing all credibility- giving in to the accuser at the expense of Judge Kavanaugh... you have turned this whole thing into a circus with your indecision. 🇺🇸	1	208
963	RT @HuffPost Every teenage girl has been treated like prey, whether by some handsy boy at a party, misogynistic classmates on Instagram or an inappropriate science teacher who stares at her chest in class. https://t.co/WxVDE4UCnH	0	963
370	RT @HuffPost \Students feel pretty deeply betrayed,\ said one female law student about Yale's handling of allegations against its alumnus Brett Kavanaugh and other powerful men. https://t.co/88dYHu0mzL	0	370
758	RT @INTJutsu Democrats believe that Brett Kavanaugh is GUILTY UNTIL PROVEN GUILTY even though there's no corroborating evidence and a vague 36 year old recollection.  However, they believe that Keith Ellison is INNOCENT UNTIL PROVEN INNOCENT even though there's documented proof of abuse. https://t.co/fO2fM7K8gi	1	758
3446	RT @IWF \Who do you believe in a he said-she said situation? For me, in this case, it’s easy. #IStandWithBrett Kavanaugh.\ —Andrea Bottner, @IWF Senior Advisor. #BrettKavanaugh #ConfirmKavanaugh #IWlaw @FoxNews https://t.co/mS2jpCVLGp	1	3446
47	RT @IngrahamAngle Emotional &amp; political extortion underway courtesy of left-wing activists rep’ing the Kavanaugh accuser.  Time’s up.	1	47
3206	RT @IngrahamAngle Flake &amp; Corker will vote to confirm Kavanaugh since Ms. Ford refuses to testify (after her lawyer said she would testify just 24 hrs earlier).	1	3206
3187	RT @IngrahamAngle Grassley grants Kavanaugh accuser yet another (!) extension https://t.co/myEVyuyF7V #FoxNews	1	3187
472	RT @IngrahamAngle If the Repubs agree to this political extortion by accuser Ford they deserve what’s going to happen to them—but Kavanaugh and the @realDonaldTrump voters don’t.	1	472
930	RT @JCNSeverino Final witness in alleged Ford/Kavanaugh incident weighs in for Kavanaugh. So every single one of Ford’s supposed witnesses — all of them, including her female friend/classmate — conclusively refute her account. It doesn’t add up.  https://t.co/Q9aCnDfPcB	1	930
520	RT @JCinQC @ChadPergram Keyser doesn’t just say she wasn’t at this party, she denies ever being at a party with Judge Kavanaugh AND denies ever having met Judge Kavanaugh.	1	520
2868	RT @JDiamond1 Yep. Kavanaugh allies were telling reporters yesterday to keep an eye on Whelan’s Twitter feed https://t.co/0Txp0Bkn7d	0	2868
424	RT @JJohnsonLaw “To many, Kavanaugh was a respected jurist. To her, he was the teenager who had attacked her when they were in high school.”  Important read about who Dr. Ford is.  https://t.co/024sc15nrw	0	424
1573	RT @JRubinBlogger Ben is right but everything we know about BK screams ambition. He's shaded and evaded because he can see what he wants within grasp. He spends 8,9, 10 hours getting grilled on how to tell the truth. He won't quit; he is a prisoner of his own ego https://t.co/uRjqpmNS8e	0	1573
125	RT @JRubinBlogger this is idiotic. it's not a criminal trial. the obligation is on him to convince senators he should get a lifetime appointment. I swear Graham has dropped 50 IQ pts since McCain passed away https://t.co/9GaA3aIagP	0	125
858	RT @JSCCounterPunch Cue up Nirvana's \Rape Me\.... https://t.co/2C011dEVVP	0	858
34	RT @JWGOP Given how close @EdWhelanEPPC is to Kavanaugh and the Federalist Society leadership, and also to the incompetent gang at the WH, it is impossible to believe Senate &amp; WH staff, Kavanaugh and his team, were not involved in Whelan's crazy and slanderous trip down conspiracy lane.	0	34
2294	RT @J_Spann @NAACP_LDF He got one part right. Call your senator &amp; urge them to confirm Kavanaugh! We cannot allow a single allegation from 30+ years ago that has zero facts &amp; zero witnesses ruin someones career. Especially when the \victim\ can't remember what year, where, the season, or anything else?	1	2294
558	RT @JackPosobiec Is Brett Kavanaugh refusing to make an appearance and testify? He’s not the one who looks like they’re hiding https://t.co/UAOJNlpB4b	1	558
2419	RT @JackPosobiec Our scoop yesterday now confirmed,  busses of far left protestors are on their way to DC right now, and meeting tonight to plan a week of “shut down” protests of the Kavanaugh confirmation	1	2419
3034	RT @JackPosobiec So, guess who snuck onto the conference call for organizing against Kavanaugh on Monday and got their entire protest plans	1	3034
1077	RT @JacobAWohl As I told you, the Democrats are preparing to roll out more fake accusers to stop Judge Kavanaugh https://t.co/pyNua6kw1c	1	1077
1564	RT @JacobAWohl GIVE ME A BREAK! — Brett Kavanaugh's accuser says she can't make it to Monday's hearing because she's \scared to fly in an airplane\""""	1	1564
888	RT @JacobAWohl Here's What Actually Just Happened: The Republicans of the Senate Judiciary Cmte invited a democrat operative to come slander one of the most qualified, reputable and conservative Supreme Court nominees in history — SHAMEFUL!	1	888
380	RT @JacobAWohl I am so uninspired to vote in the mid-terms after seeing this pathetic performance by Chuck 'The Cuck' Grassley and the rest of these boneheads during the Kavanaugh nomination process	1	380
