text_id,text,party,cap_topic,cluster,membership_strength,display_x,display_y
2447582,"Recent research by Bristol university estimates that around 173,200 children are being raised by family members or friends of their parents because their parents cannot look after them.",Lab,12,12,1.0,10.341088,-3.806943
2489841,"As I have already said, Sheffield will also host the national finals of the school games in September 2013.",Con,19,16,0.7034189922138308,9.089517,-2.8136003
2610678,"There is no doubt that many international students who want an undergraduate education want to carry that on at postgraduate level in order to demonstrate the skills that they have acquired in local universities, the local public sector or sometimes local businesses.",Lab,6,12,1.0,10.714201,-3.7042992
2743027,"More recently, I have been contacted by parents who want to have the option of their child starting school at the statutory age, but in reception rather than year 1.",LibDem,6,12,1.0,10.351295,-3.681772
2862455,"Gentleman is right that there are problems in individual academies and free schools, but there are also problems in individual local authority schools.",Con,6,12,1.0,10.49615,-3.564448
2925955,Schools and other agencies need to have somewhere they can go.,Lab,6,12,1.0,10.392738,-3.5424566
2958584,"We have also seen 174 new free schools open, giving parents a choice of new, high-quality schools to ensure that their children have the best possible start in life.",Con,6,12,1.0,10.372138,-3.697098
3018700,"On 10 December last year, without any prior notice or consultation and before any impact assessment had been published, the national director for young people at the Education Funding Agency announced a 17.5% cut in funding per full-time student aged 18 at the start of the academic year 2014-15, as part of a strategy to achieve the savings required in the 2015-16 spending review period.",Lab,6,-1,0.0,11.52249,-3.7423136
3068989,"A tremendous amount is being lost, but it is because of the Department for Education, not BIS.",Lab,6,12,1.0,10.876709,-3.5988379
3135685,I declare an interest as a governor of an independent school.,Con,6,15,1.0,8.620405,-1.5971507
3190437,"The amendments demonstrate that we have listened to the concerns that were raised about issues covered by the Bill, particularly in the other place, and that we have responded accordingly.",Con,16,13,1.0,9.680311,-0.9206165
3521610,"I have never visited such a school; indeed, I suspect that I have less than a handful of individuals of Jewish descent-British Jews-living in my constituency, so I have never witnessed such a thing.",Con,2,12,1.0,10.576832,-3.4882452
4550,"I hope that she will meet us to discuss in detail what can be done and when, because we can be certain that if something is not done, we will have hundreds of children not going to school in the London borough of Sutton-in Worcester Park, Cheam and Belmont.",LibDem,6,3,1.0,7.9333277,-2.5067692
13631,"The Countryside Council for Wales and the Welsh Assembly's Sustainability Committee have raised concerns about that, too.",Lab,21,4,0.8363204652551125,12.046374,-4.3539886
22908,"My second general point is that Kingsley Amis got it wrong when he said “More will mean worse.” In my earlier days, I would perhaps have said that “More will mean different”, and I would now modify that message only slightly to read “More means more diverse.” To take my own institution, the University of Wales Institute, Cardiff, as an example, we have just been under the hammer of the Quality Assurance Agency because of our application to be awarded research degree-awarding powers.",Con,6,7,0.5285690814420262,11.295531,-4.337473
23088,"The Culture, Media and Sport Committee conducted a special inquiry into the London Olympics.",Con,15,16,0.7034189922138308,8.96395,-2.9218187
30284,"Gentleman is aware, today's London schools have come on quite a long journey from where they were at the start of the century.",Lab,6,-1,0.0,10.792426,-3.3817837
37583,"Sometimes, even among colleagues in the Tea Room, I ask, “How many secondary schools do you think there are in England?",Lab,6,12,1.0,10.574092,-3.6621473
44419,"The Minister may be aware that as a general rule of thumb standards in schools in Clacton, and indeed in England, tend to be higher the more independent those schools are from his officials.",Con,6,12,1.0,10.490197,-3.5568688
51318,The Association of Colleges reports that the National Foundation for Educational Research estimates that 12% of young people who received EMA believed that they would not have participated in their courses if they had not received it.,Lab,6,-1,0.0,10.201005,-5.4402246
51469,"We have been told that, because £30 is too small an amount, we need to abolish EMA; and someone from a sedentary position on the Liberal Benches told us that because the Labour Government refused to extend school dinners, we should abolish EMA.",Lab,6,-1,0.0,10.2458,-5.4369473
55841,"However, perhaps I can use this opportunity to raise an issue in relation to the combination of polls-the reason we need this resolution-as it affects Scotland.",Lab,20,20,0.816639148933304,13.644067,-4.1848297
59685,Whether he plans to review the eligibility criteria for free school meals.,Con,13,-1,0.0,10.25997,-3.0708504
63172,"If I may say so, it is a bit like the Bob Crow issue that was raised earlier, and is entirely a diversion from the reality that people face in London.",Lab,14,22,1.0,11.108013,-2.6019595
75555,"Compared with Scotland, there is a much more significant amount of commuting across our border with England, as pointed out earlier by my right hon.",Lab,20,20,0.5589425487695698,13.605743,-3.2874343
79603,Although it has huge priority in Wales it is given almost no priority at all on the English side.,Con,1,4,1.0,12.355038,-4.4849105
95477,London received more than 50% of the additional money made available for primary school places in the last two rounds of additional funding.,Con,6,-1,0.0,11.206504,-3.466357
101188,It is led by the head of the Higher Education Funding Council for England and other bodies are involved.,Con,6,12,0.9268537512051757,11.08292,-3.4201736
108364,"As the Secretary of State knows, Wales is very well placed for energy generation and the Swansea bay tidal lagoon project plans to offer educational services to the university in Swansea to foster skills in green energy creation.",PlaidCymru,8,4,0.970889738190179,12.395485,-4.266231
108497,"I am delighted that Mr Speaker has seen fit to grant me this opportunity to raise a matter of considerable importance-in fact, the dominant issue-for my constituency and a large part of south-east London at the moment.",Lab,3,-1,0.0,8.293346,-1.628774
109029,"Our report focused on three of those areas, the first of which was education, which obviously is devolved to Wales.",Con,6,4,0.9294181621455085,12.360331,-4.5645814
120724,"In my constituency, I have been pleased to see Yamazaki Mazak take an active role in supporting the Bishop Perowne Church of England academy, placing its managers on the governing bodies of the school and its primary feeders and proactively engaging with school children in order to advocate the benefits of vocational education.",Con,6,14,0.8443046934829341,9.006245,-2.220826
